,currency_change,market_cap,name,price,supply,symbol,volume
1417,-0.04,199286.676261,Galactrum,0.0582349602077,3422114.06258,ORE,112.042763175
1418,0.08,198939.93327,Amon,0.000408664643401,486804856.948,AMN,482.675231238
1419,0.00,197108.279411,Mithril Ore,16.3553483237,12051.61,MORE,0.0
1420,0.00,195407.573316,BlockCAT,0.0265495051435,7360121.11185,CAT,0.0
1421,-0.19,195141.555416,Fabric Token,0.00793464304724,24593614.8928,FT,75.7751675979
1422,-0.04,194773.343743,OPCoinX,0.00126597739582,153852149.64,OPCX,68.9867627386
1423,-0.04,193339.49325,Chronologic,0.22595844979,855641.793566,DAY,63.7616849104
1424,0.00,188740.96601,Shadow Token,0.0269629951443,7000000.0,SHDW,0.0
1425,-0.01,187329.183222,Commercium,0.00439903734137,42584131.1826,CMM,10.1135138273
1426,9.16,186818.964725,Gossipcoin,0.000948259726348,197012442.408,GOSS,334.743103164
1427,0.00,186589.078993,TeslaCoin,0.0023589650721,79097855.7503,TES,0
1428,-0.04,184703.443105,Bitradio,0.0249144351497,7413511.16313,BRO,7.58289155943
1429,-0.04,182187.811712,Netko,0.0241042096164,7558340.0,NETKO,18.0735490546
1430,-0.03,180732.900405,Monoeci,0.0220558548535,8194327.61078,XMCC,183.036682978
1431,0.01,179868.15501,Nyancoin,0.000557202699264,322805606.017,NYAN,50.4796265754
1432,2.65,179669.346919,Galilel,0.0106205433054,16917152.1411,GALI,125.80434475
1433,-0.04,178956.033876,Condensate,0.000253195479164,706790004.573,RAIN,1.01987139007
1434,-0.18,177305.320675,Equal,0.000430914941087,411462457.597,EQL,27.3882822663
1435,-0.08,177255.37735,STRAKS,0.0137958235958,12848481.0,STAK,137.674983267
1436,-7.36,176235.821333,Paymon,0.000288331407402,611226584.438,PMNT,293.233964371
1437,0.00,165461.312562,Nerves,5.0771446015e-05,3258944260.0,NER,0.0
1438,-0.04,164631.898533,Obsidian,0.00253195479164,65021658.0,ODN,104.713223837
1439,0.00,163497.609331,Pakcoin,0.00238352948777,68594750.0,PAK,1.01304516205
1440,0.01,162301.245345,TagCoin,0.0252260858394,6433865.57779,TAG,13.8717638173
1441,-0.04,159078.25213,Ellaism,0.00840608990824,18924167.3438,ELLA,80.6680219607
1442,-0.01,157566.03486,Block-Logic,0.0156284971777,10081969.6909,BLTG,24.0044355325
1443,-0.01,156832.518072,MODEL-X-coin,0.013014247629,12050832.4832,MODX,45.4580073817
1444,-0.04,156567.469606,EtherSportz,0.0230057498801,6805579.92769,ESZ,190.766336088
1445,-0.04,154614.311892,Biotron,0.0029370675583,52642409.0773,BTRN,37.3712476118
1446,0.00,153384.492421,Opal,0.0101215253703,15154286.2176,OPAL,0.0
1447,0.00,153247.654434,Joulecoin,0.00399333521007,38375855.3621,XJO,0.0
1448,-0.01,152633.494898,AquariusCoin,0.0681813484735,2238640.01395,ARCO,4.73125877424
1449,0.40,152504.550376,CryCash,0.0330243969959,4617935.95792,CRC,191.731196034
1450,-0.18,151033.082217,Iconiq Lab Token,0.0391461412443,3858185.69637,ICNQ,39.1461412443
1451,0.00,149928.039633,Archetypal Ne...,3.10074512423e-05,4835226167.45,ACTP,0
1452,0.00,148694.308035,bitGold,784.728648889,189.485,BITGOLD,0
1453,0.08,147770.638789,InflationCoin,3.29918140652e-06,44790092020.1,IFLT,8.61173620905
1454,-0.10,147143.525913,Moin,0.0177798315856,8275867.24905,MOIN,390.79250567
1455,1.85,146350.394139,Vsync,0.00091150372499,160559293.535,VSX,108.562220488
1456,0.00,145742.818257,Crowdholding,0.000863410711148,168798946.29,YUP,0.0
1457,0.06,145357.680581,SparksPay,0.0265101369491,5483098.06395,SPK,345.061452642
1458,0.01,145256.128486,Emerald Crypto,0.00759821862632,19117129.3733,EMD,0.103667815472
1459,-1.47,144810.946807,Adelphoi,0.00698819522492,20722224.0,ADL,124.678786473
1460,-0.50,144234.897677,TrumpCoin,0.0218392548343,6604387.31869,TRUMP,167.694184372
1461,0.00,143552.306651,Wispr,0.00506898653662,28319725.3759,WSP,0.0
1462,-0.11,143030.467254,WavesGo,0.0177053710186,8078366.0,WGO,2.52440254313
1463,0.00,140410.986419,Kobocoin,0.0056845983171,24700247.6845,KOBO,0.0
1464,0.00,140319.403911,ZINC,0.0257203541025,5455578.23005,ZINC,0.0
1465,-0.19,139897.026777,Compound Coin,3.73649156544e-06,37440744700.4,COMP,10.7188434834
1466,0.00,137962.471532,Monster Byte,0.00820095325351,16822736.0,MBI,0.0
1467,1.36,137501.76549,PENG,2.10630340536e-05,6528108207.96,PENG,253.534203381
1468,0.03,136534.815395,PutinCoin,0.000203339559696,671462137.514,PUT,20.6948928099
1469,-1.67,135882.18076,PeepCoin,2.85010535022e-06,47676195811.2,PCN,211.238668675
1470,-0.01,135601.738765,Simmitri,0.00192428564165,70468612.2633,SIM,2.10990223464
1471,0.00,133257.480384,BritCoin,0.0062656057453,21268092.1528,BRIT,0.0
1472,0.00,132762.637831,FantasyGold,0.00891248086657,14896260.6281,FGC,48.0485516073
1473,-0.07,132747.84978,OP Coin,7.14087876965e-05,1858984784.12,OPC,9.5111369694
1474,0.00,131956.61745,SpreadCoin,0.0118248533735,11159260.3546,SPR,0.0
1475,-0.01,131143.997761,Bata,0.0259595748779,5051854.59999,BTA,73.7396044471
1476,-0.04,130498.304189,Atomic Coin,0.00703311119057,18554847.3006,ATOM,16.5650535617
1477,-0.01,129563.340337,HOdlcoin,0.000557202699264,232524610.0,HODL,16.9503593856
1478,0.00,128877.131721,Jury.Online T...,0.0141283077373,9121908.59071,JOT,493.71897022
1479,12.14,127552.262169,Advanced Inte...,0.00388895971956,32798555.7493,AIB,0.129834196516
1480,-0.04,126745.835419,PiplCoin,0.00151892818449,83444258.0716,PIPL,84.8019292793
1481,-0.01,126195.902152,MoX,0.0301302620205,4188344.0,MOX,59.1928071997
1482,-0.17,125575.639293,KanadeCoin,2.29527220734e-05,5471056500.03,KNDC,4.04725980047
1483,-0.04,124237.957716,Ethereum Cash,0.0088112026749,14100000.0,ECASH,131.338065343
1484,0.00,123304.431596,Elementrem,0.00470528131168,26205538.7187,ELE,0
1485,0.00,122369.864071,bitSilver,5.74976102876,21282.6,BITSILVER,0
1486,-0.09,121827.439638,Ignition,0.119297109923,1021210.31865,IC,96.6152424431
1487,-0.04,121432.551807,More Coin,0.0607162759035,2000000.0,MORE,360.003510733
1488,0.02,121186.95083,Leadcoin,0.000154496448125,784399591.71,LDC,305.912456831
1489,-0.04,120856.467648,Shekel,0.000914789442921,132113972.875,JEW,31.4105196413
1490,0.07,120468.814129,Akroma,0.00628178377555,19177485.0,AKA,415.580050549
1491,-0.01,120428.818167,ChessCoin,0.00222881079705,54032768.6523,CHESS,2.03080121965
1492,0.00,117709.467576,BTCtalkcoin,0.00180285377921,65290634.7332,TALK,0.0
1493,0.00,116458.8611,Startcoin,0.00258339433295,45079785.0,START,42.7605456181
1494,-7.54,115948.83879,CrowdWiz,0.0134324156613,8632016.88464,WIZ,0.407187313054
1495,2.10,113703.359824,HUZU,0.0328141340996,3465072.68724,HUZU,31.705692777
1496,-0.48,113226.750463,Gravity,5.06390958328e-05,2235955216.04,GZRO,0.00101177014651
1497,-0.08,112731.104786,Jesus Coin,6.26996228864e-06,17979550688.9,JC,136.383978479
1498,-0.01,112655.547096,Helleniccoin,0.00162095330695,69499563.3825,HNC,159.153925043
1499,-0.42,111578.461146,Advanced Tech...,0.00436325449717,25572301.8721,ARC,221.586886976
1500,1.97,110623.787721,Deutsche eMark,0.00263404912379,41997617.5548,DEM,58.3225078415
1501,-0.01,109407.720028,Adzcoin,0.00238077516958,45954662.7609,ADZ,146.320558675
1502,-0.04,109229.238021,Universe,0.00157394956884,69398181.6086,UNI,31.8317967614
1503,-0.01,108764.260014,PayCoin,0.00906720756074,11995342.4784,XPY,53.610486578
1504,0.00,107725.173197,Bitstar,0.00533096060547,20207460.0,BITS,0.0
1505,0.00,106362.754708,bitEUR,0.987528593649,107706.0,BITEUR,0
1506,0.00,104028.121901,Sharechain,4.08911786412e-05,2544023561.01,SSS,0.0
1507,-0.04,103295.877688,CampusCoin,0.000202556383331,509961108.058,CC,450.266179882
1508,0.00,101978.005295,SixEleven,0.216147527154,471798.158589,611,0.0
1509,-0.01,100918.883663,FujiCoin,5.06547908421e-05,1992287047.0,FJC,12.3125080456
1510,0.00,100515.245886,Rimbit,0.000508729181394,197581050.118,RBT,0.0
1511,0.00,100052.770143,Universal Cur...,0.00627325113731,15949109.6328,UNIT,0
1512,-0.01,98369.2190688,PlatinumBAR,0.0455386569671,2160125.608,XPTX,0.136479491546
1513,0.37,96204.292047,Castle,0.00742893724428,12949940.0632,CSTL,188.319012098
1514,-0.19,94517.3400135,Origami,0.0223663147983,4225879.0,ORI,210.243359104
1515,-0.04,94007.4441838,Vivid Coin,0.019247920326,4884031.24034,VIVID,118.573346618
1516,0.00,93276.9066013,Absolute,0.00827595806596,11270828.8101,ABS,156.262550999
1517,-6.76,92654.8856616,Iridium,0.00556929348639,16636739.631,IRD,58.8207532683
1518,-0.04,92638.872666,Sugar Exchange,0.00364601489996,25408254.0,SGR,32.9185519152
1519,-0.11,91440.997343,Crave,0.00595061431116,15366648.3091,CRAVE,2.59139553049
1520,-0.01,90013.2454953,Social Activi...,0.000708947341659,126967463.175,SAT,2.96274157989
1521,0.00,87142.5950829,Forkcoin,0.0168803712939,5162362.46026,FORK,0.0
1522,-0.04,86927.7029175,Rupaya,0.00198769144273,43732996.5048,RUPX,92.6934665724
1523,0.00,85657.0523155,FirstCoin,0.00274475610001,31207527.8074,FRST,0.0
1524,-0.11,85593.4829712,Intelligent T...,0.00872077050547,9814899.14424,ITT,47.6823034371
1525,0.00,85329.6532452,Dragonglass,0.000202141280427,422128785.694,DGS,0.0
1526,-0.04,85026.5947129,Version,0.000151917287498,559690053.141,V,12.5889805022
1527,-0.05,84072.404377,Linx,0.00231829239849,36264797.5,LINX,156.739944833
1528,0.00,84062.8492909,SURETY,0.00148881120924,56463068.5,SURE,0.0
1529,-0.22,83591.6284814,Orbis Token,0.00436128284257,19166752.421,OBT,12.2321292401
1530,-0.04,83128.5497587,PitisCoin,0.000151917287498,547196116.57,PTS,38.2385940452
1531,-0.12,82656.1452986,Bitcoin Token,8.50248351681e-06,9721412001.0,BTK,161.600736025
1532,-20.84,82581.9070854,BLAST,0.00175813675205,46971264.8854,BLAST,365.056483535
1533,0.00,80455.1173152,Synergy,0.0177834703823,4524151.67488,SNRG,0.0
1534,0.00,79902.3485866,Cazcoin,0.00193639064886,41263548.052,CAZ,0.0
1535,-0.03,79249.2523363,Bitcoin Red,0.00385641111843,20550000.999,BTCRED,29.5492009341
1536,-0.04,78177.2210625,Viuly,0.000101278191666,771905775.335,VIU,363.175834099
1537,0.00,77523.2857043,Ratecoin,0.000633105891213,122449161.792,XRA,0.0
1538,0.00,77503.3843189,Jin Coin,0.00778115017443,9960402.07187,JIN,0.0
1539,0.00,77249.0081324,ArbitrageCT,0.000814730477917,94815414.7,ARCT,0.0
1540,0.00,77099.8611215,Rubies,0.00740259207555,10415251.8921,RBIES,0.0
1541,-0.06,75612.9562516,BBSCoin,9.63150113492e-07,78505889364.9,BBS,337.339423149
1542,-0.18,74052.4838442,Escroco Emerald,0.000122395006716,605028635.0,ESCE,144.383415393
1543,-0.11,73929.677796,Oceanlab,0.001589885544,46500000.0,OCL,0.3179771088
1544,0.00,72617.0217492,Swing,0.0174835355779,4153451.76756,SWING,0.0
1545,-0.08,71821.8622126,XGOX,3.01832081855e-05,2379530425.37,XGOX,176.166336308
1546,-0.04,71235.6036198,Bitsum,5.12628404464e-05,1389614836.0,BSM,163.723691685
1547,-0.01,70894.734166,Soniq,0.00141789468332,50000000.0,SONIQ,99.2357561545
1548,0.00,70543.1383275,ICO OpenLedger,0.151395853896,465951.5866,ICOO,0.0
1549,-0.04,70329.2087451,VIVO,0.0177743226373,3956787.0,VIVO,76.7217242843
1550,0.65,69607.1248843,GlobalToken,0.00112871598809,61669300.0,GLT,200.291397853
1551,0.00,69507.0928895,Billionaire T...,0.0209657498489,3315268.6353,XBL,0.0
1552,-0.23,69391.2024592,Mincoin,0.0135351913699,5126724.88795,MNC,498.865518281
1553,0.00,69216.675886,Speed Mining ...,0.661221038974,104680.087,SMS,0.0
1554,-0.18,68572.6288339,Block-Chain.com,0.00682089769595,10053314.3716,BC,20.7119270184
1555,-0.01,68250.1174768,MarteXcoin,0.0210217381995,3246644.82209,MXT,3.15244752837
1556,-1.42,67684.3981595,BLOC.MONEY,0.00708947913317,9547160.9251,BLOC,265.620852019
1557,-0.06,67247.0251827,DarexTravel,7.72954312445e-07,87000000000.0,DART,3.40101950952
1558,-0.03,66328.0679296,SuperCoin,0.00131610898843,50397093.6395,SUPER,0.0
1559,-0.01,65565.4864667,iDealCash,5.06390958328e-05,1294760212.21,DEAL,0.216937886548
1560,0.00,64659.2936375,Kurrent,0.00105368680146,61364813.1,KURT,0.0
1561,-0.18,64590.2377836,Bulleon,0.0589137414504,1096352.67076,BUL,11.4069092707
1562,-0.18,64050.357457,WELL,0.000734381818634,87216698.224,WELL,0.0
1563,-0.01,63815.7379637,TittieCoin,5.06547908421e-05,1259816434.0,TIT,426.612200647
1564,-0.04,63723.5146455,Open Trading ...,0.0314757130783,2024529.65837,OTN,121.66097464
1565,0.08,62668.1267812,KZ Cash,0.0329363850707,1902702.03141,KZC,253.100172582
1566,-0.19,62383.3467871,FundRequest,0.0013055676779,47782545.3579,FND,23.5002182021
1567,-0.01,61673.0529535,Digiwage,0.00131661649165,46842078.422,WAGE,38.083540422
1568,0.00,61516.471028,Bitdeal,0.000350353924909,175583793.0,BDL,0.0
1569,-0.01,60705.6257209,GoldBlocks,0.00390041889484,15563873.3576,GB,26.7000389433
1570,-0.04,60666.0845921,Bitcloud,0.00207620292914,29219727.8699,BTDX,0.00243067659997
1571,-0.01,60604.8698604,BTC Lite,0.0032409021333,18699999.99,BTCL,257.724429727
1572,-0.04,60446.9253049,InsaneCoin,0.00258259388747,23405509.3208,INSN,1.29129694374
1573,-0.08,59832.7840301,SAKECOIN,1.36534312054e-05,4382252573.0,SAKE,3.09439911449
1574,-0.18,59793.1962778,Cryptosolartech,0.000930216970269,64278763.1153,CST,0.9708581497
1575,3.65,59761.4606819,PRiVCY,0.00362883320854,16468505.7834,PRIV,57.6616785496
1576,0.00,59195.6817691,vSlice,0.00177283026014,33390496.0334,VSL,0.0
1577,0.01,58751.4718788,Digitalcoin,0.00182357247032,32217788.344,DGC,3.26758859285
1578,-0.04,58105.5485116,Blocknode,0.000405112766662,143430553.893,BND,17.10041755
1579,-0.04,58013.4511571,Regalcoin,0.00453265163765,12799009.4529,REC,3.63032086996
1580,0.00,56681.1667357,TEKcoin,4.00841440481e-05,1414054561.52,TEK,0.0
1581,-59.20,56675.8922776,Citadel,0.0051667886659,10969268.523,CTL,75.6682724892
1582,0.00,56543.6420578,EZToken,0.00491470161302,11505000.0,EZT,0.0
1583,-0.04,55332.5135203,AceD,0.0234965404664,2354921.72133,ACED,3.59613539056
1584,0.00,54619.0320489,Plancoin,0.0020247917622,26975135.4527,PLAN,0.0
1585,-0.01,53588.5422051,Beacon,0.00790667331379,6777634.54722,BECN,91.5738064905
1586,0.09,53472.1399355,Phonecoin,0.00112121548249,47691225.0773,PHON,38.1940697892
1587,-0.04,53304.0347951,Bolivarcoin,0.00404848201391,13166424.9988,BOLI,15.1425361598
1588,-15.42,52197.7924317,XDNA,0.0143676525339,3633007.7101,XDNA,246.769509562
1589,-0.02,51829.6077052,BriaCoin,0.0697167911184,743430.77003,BRIA,44.5737299174
1590,1.50,51032.6747994,Atheios,0.0033928194208,15041376.6458,ATH,192.547818298
1591,-0.04,50752.436057,PureVidz,0.000405112766662,125279774.506,VIDZ,0.7072256124
1592,0.00,49578.0032024,Help The Home...,5.06390958328e-05,979045979.93,HTH,187.644891338
1593,0.00,49341.7894217,GreenMed,0.00331153104714,14899993.0,GRMD,0.0
1594,-0.01,48633.2634886,Dach Coin,0.0029370675583,16558442.2296,DACHX,26.2912615263
1595,0.00,48541.6555406,MCAP,0.00462742188185,10490000.0,MCAP,0.0
1596,0.00,48327.7667421,Posscoin,1.65645412229e-06,29175433289.5,POSS,0.0
1597,0.04,47662.001863,Aegeus,0.00157292508051,30301507.9698,AEG,83.6137558662
1598,-0.04,47411.4045729,ZoZoCoin,0.0243574050956,1946488.322,ZZC,13.1018930301
1599,0.01,46915.5093812,Litecoin Plus,0.0203125711277,2309678.52795,LCP,86.3224182429
1600,-0.04,46760.5988736,Minereum,0.00845672900407,5529395.4496,MNE,230.480085159
1601,-0.04,46710.0836957,Bitcoin W Spe...,0.000810225533324,57650717.9477,BWS,39.0429723619
1602,0.97,45953.4491656,SteepCoin,0.000253179720207,181505252.98,STEEP,11.2733323133
1603,0.00,45779.7424968,MojoCoin,0.00372894858997,12276850.0,MOJO,0.0
1604,-0.04,45685.3250306,Cream,0.00101278191666,45108748.7633,CRM,2.59925415
1605,0.00,44876.0313719,Arion,0.00441796713914,10157620.0,ARION,2.93266537083
1606,0.00,44317.0218493,Dorado,0.000124631729692,355583782.387,DOR,0
1607,-2.79,43915.0858205,X-Coin,0.00354583535895,12384976.0,XCO,155.290872641
1608,0.00,43816.4759087,Coin2.1,0.000559983771402,78245974.52,C2,0.0
1609,0.09,43802.0068977,Carebit,0.000351133516261,124744591.072,CARE,229.397750495
1610,0.00,43710.2271822,Evil Coin,0.00207942108512,21020382.7858,EVIL,0.0
1611,0.00,43644.4564187,Signatum,0.000404217268619,107972765.656,SIGT,0.0
1612,0.00,43541.0372928,SmartCoin,0.00172061640193,25305487.7566,SMC,0.0
1613,-0.01,43509.1942327,Bitcoin 21,0.054859138482,793107.501077,XBTC21,4.27992458783
1614,-0.04,43434.3215446,Master Swiscoin,0.000962142820823,45143320.3102,MSCN,185.509442047
1615,-0.04,42076.7846683,ZeusNetwork,6.01096923833e-07,70000000000.0,ZEUS,56.910329861
1616,-1.20,42057.774716,Bolenum,1.68231098864e-06,25000000000.0,BLN,195.106791827
1617,-0.01,41189.2928577,Cryptojacks,0.000101309581684,406568580.908,CJ,1.61198740897
1618,-2.65,40895.5676673,Nitro,0.00184665671677,22145733.5822,NOX,358.313991757
1619,-0.04,40376.4899057,Bank Coin,0.00653244336243,6180916.95029,BANK,0.00654546905449
1620,-0.10,40312.4656106,BitcoiNote,0.00395997609922,10179977.0,BTCN,336.22471784
1621,0.00,40206.4147667,Dreamcoin,0.0158995087668,2528783.45843,DRM,49.8016054697
1622,-0.01,39960.4149357,Zurcoin,0.000455893117579,87653034.0003,ZUR,10.505246418
1623,-0.42,39952.9208741,VoteCoin,0.000759137285482,52629375.0,VOT,54.8545996719
1624,0.00,39701.9993261,BERNcash,0.000557343848028,71234300.8119,BERN,0.0
1625,0.00,39652.3523068,TOKYO,0.000150510558312,263452296.979,TOKC,0.0
1626,-0.04,39311.6587661,Elixir,0.00111428448981,35279732.5329,ELIX,41.4343514207
1627,-0.04,39215.6156044,Impact,0.000354473670829,110630545.599,IMX,71.9080224735
1628,-0.01,39114.6757226,EagleX,0.00116469920415,33583500.0,EGX,0.331534160414
1629,-6.12,38889.6803491,Garlicoin,0.00309279458299,12574284.9406,GRLC,337.920407244
1630,-0.04,38234.9100203,Ultimate Secu...,0.00369665399579,10343113.0054,USC,0.507403740235
1631,-0.23,38195.7347536,Blakecoin,0.00175784089924,21728778.0539,BLC,0.725012875368
1632,-0.04,37954.4816644,Onix,0.000354473670829,107072780.824,ONX,194.099654327
1633,-0.03,37904.9238293,CatoCoin,0.007847579125,4830142.29299,CATO,104.600369548
1634,-0.13,37577.5878987,bitcoin2network,3.0320408495e-05,1239349658.0,B2N,27.3021817319
1635,0.00,37342.5253446,8Bit,0.0254404467406,1467840.78618,8BIT,0.0
1636,-0.04,37067.8181496,Ethereum Gold,0.0030889848458,12000000.0,ETG,4.61717147984
1637,-0.18,36903.998245,SONDER,0.00021852315447,168879121.0,SNR,233.680949628
1638,-4.28,35268.976284,Bitcoin Adult,0.0012210948668,28883076.3628,BTAD,74.1249680654
1639,0.00,35202.822811,Cashcoin,0.000658512280948,53458111.3056,CASH,2.12738279651
1640,0.00,35165.1194939,SecretCoin,0.00831587820686,4228671.77935,SCRT,0.0
1641,0.00,34493.5216917,Tokia,0.000818634787617,42135421.3301,TKA,0.0
1642,0.00,34308.9264496,Etheriya,0.0216934896942,1581531.0,RIYA,0.0
1643,-0.01,33829.8496175,IrishCoin,0.000861131444316,39285349.3398,IRL,55.7202699264
1644,0.00,33354.7677005,Safe Trade Coin,0.000102055615683,326829322.201,XSTC,0.0
1645,0.00,33310.2049155,Shivers,0.000611720610132,54453298.391,SHVR,0.0
1646,0.00,33235.0824154,Pure,0.00187221371942,17751756.6882,PUREX,0.0
1647,-0.36,33019.6452661,empowr coin,3.78777815082e-09,8.71741795622e+12,EMPR,65.0772483637
1648,-0.04,32959.8129271,Crystal Clear ,0.00607669149993,5423973.37885,CCT,0.934747069977
1649,-0.04,32372.8366244,InvestFeed,0.00016915364196,191381257.0,IFT,33.2844193826
1650,-0.04,32104.7878449,Dystem,0.00607669149993,5283267.68691,DTEM,0.31003036965
1651,-1.86,32080.2640875,SONO,0.0204581947164,1568088.70637,SONO,40.4806172843
1652,-0.01,32065.5937984,Thunderstake,5.06390958328e-05,633218134.548,TSC,281.323793737
1653,0.00,31344.1022794,Earth Token,0.00015267444769,205300250.0,EARTH,0.0
1654,0.00,30738.311771,GuccioneCoin,0.00151528213283,20285537.0,GCC,0.0
1655,-0.19,30195.8042685,Ccore,0.0177622482534,1699999.0,CCO,3.80246586092
1656,0.00,29868.5518889,ConnectJob,0.000264698805304,112839768.41,CJT,0.0
1657,-2.57,29144.0610516,Qurito,0.00280400108546,10393741.002,QURO,60.799958831
1658,-11.71,26929.6924391,Cheesecoin,8.44037987129e-05,319057825.0,CHEESE,1.31366745132
1659,0.00,26895.9902448,Fivebalance,1.34479951224e-06,20000000000.0,FBN,0.0
1660,-0.01,26592.571217,RPICoin,5.06390958328e-05,525139139.625,RPI,44.5576918676
1661,-0.04,26546.8307923,Joincoin,0.00813382950786,3263755.5,J,9.94985499772
1662,0.00,26420.2899598,Eurocoin,0.00212782781772,12416554.4504,EUC,0.0
1663,0.00,26251.826661,AmsterdamCoin,0.000522925106329,50201886.1654,AMS,0.0
1664,0.00,25957.1640094,Titcoin,0.000405238326737,64054069.6592,TIT,0.915028141772
1665,-0.01,25337.5111828,NevaCoin,0.00658512280948,3847690.0,NEVA,1.87741851298
1666,0.00,25268.8013567,808Coin,2.30192048346e-08,1.09772694314e+12,808,0.0
1667,-1.21,25089.2933796,Dinero,0.00280392189377,8947928.76911,DIN,116.866276917
1668,-0.18,24632.1246431,DeltaChain,4.89587879089e-06,5031195765.9,DELTA,4.60212606344
1669,-0.04,23956.9799895,Digital Money...,0.000247356597967,96851995.0,DMB,2.60345719495
1670,0.00,23689.3856329,Quebecoin,0.00151964372526,15588776.0,QBC,4.93600543882
